rep,delta_target,w_B,rho,c_A,c_B,n_A,n_B,n_pos_mix,n_s_mix,auc_mix,auc_A,auc_B,bayes_A,bayes_B,delta_realized,gain,cx_min,cx_max,cx_ratio,comp_q1,comp_q5,comp_gap,sweep
0,0.2,0.631578947368421,0.4,0.99,0.458,190,319,509,341,0.746172627151114,0.901646639964397,0.6597680428392552,0.9079999999999299,0.7079999999974979,0.24187859712514181,0.155474012813283,0.3939393939393939,0.7619047619047619,1.934065934065934,0.030303030303030304,0.5930735930735931,0.5627705627705628,delta_x_rho
1,0.2,0.631578947368421,0.4,0.99,0.458,197,267,464,316,0.7332545397346942,0.897955946337926,0.6226738466318024,0.9080000000013018,0.7080000000031567,0.2752820997061236,0.16470140660323174,0.45714285714285713,0.825,1.8046875,0.05714285714285714,0.725,0.6678571428571428,delta_x_rho
2,0.2,0.631578947368421,0.4,0.99,0.458,209,283,492,328,0.750663573473781,0.8747390755328013,0.6374778126650722,0.9079999999991359,0.7080000000034397,0.23726126286772908,0.12407550205902029,0.5272727272727272,0.7807017543859649,1.4806412583182094,0.03571428571428571,0.6228070175438597,0.587092731829574,delta_x_rho
3,0.2,0.631578947368421,0.4,0.99,0.458,189,260,449,298,0.73759259342245,0.8927206311547948,0.6070191866011803,0.907999999999561,0.7079999999967053,0.28570144455361457,0.15512803773234485,0.4634146341463415,0.7894736842105263,1.703601108033241,0.02702702702702703,0.6650717703349283,0.6380447433079013,delta_x_rho
4,0.2,0.631578947368421,0.4,0.99,0.458,198,284,482,341,0.7030382782736041,0.8905152462544156,0.6221322360545063,0.9080000000001648,0.7079999999983536,0.2683830101999093,0.18747696798081148,0.4,0.8719211822660099,2.1798029556650245,0.06666666666666667,0.6995073891625616,0.632840722495895,delta_x_rho
5,0.2,0.631578947368421,0.4,0.99,0.458,203,294,497,329,0.7449376672405568,0.8945054266574347,0.5939810361848893,0.90799999999946,0.70799999999643,0.3005243904725454,0.14956775941687794,0.3783783783783784,0.8166666666666667,2.158333333333333,0.02702702702702703,0.6583333333333333,0.6313063063063062,delta_x_rho
6,0.2,0.631578947368421,0.4,0.99,0.458,200,299,499,351,0.7043995110964963,0.863102369244524,0.6552196126157975,0.9079999999995513,0.7080000000017702,0.20788275662872646,0.15870285814802765,0.4594594594594595,0.8391959798994975,1.8264853680165531,0.05405405405405406,0.6633165829145728,0.6092625288605188,delta_x_rho
7,0.2,0.631578947368421,0.4,0.99,0.458,185,325,510,328,0.7129094294697641,0.8781575536460083,0.6173645104895105,0.9080000000005176,0.7080000000014628,0.2607930431564979,0.16524812417624424,0.4423076923076923,0.8063063063063063,1.8229533881707796,0.047619047619047616,0.6306306306306306,0.583011583011583,delta_x_rho
8,0.2,0.631578947368421,0.4,0.99,0.458,180,306,486,314,0.7362563885144898,0.8892827253482991,0.6402606404676685,0.9080000000003132,0.7080000000036888,0.2490220848806306,0.15302633683380928,0.35294117647058826,0.7533632286995515,2.1345291479820627,0.0,0.5829596412556054,0.5829596412556054,delta_x_rho
9,0.2,0.631578947368421,0.4,0.99,0.458,203,290,493,324,0.7166409986727769,0.8483358397537387,0.5965163901514543,0.9079999999997266,0.7079999999968227,0.2518194496022844,0.13169484108096186,0.52,0.7488372093023256,1.4400715563506261,0.08,0.6232558139534884,0.5432558139534884,delta_x_rho
10,0.2,0.631578947368421,0.4,0.99,0.458,185,294,479,326,0.7277205448020113,0.8692813595122655,0.6792991578339221,0.9079999999992925,0.708000000001309,0.18998220167834334,0.14156081471025417,0.46808510638297873,0.7641509433962265,1.6325042881646656,0.05405405405405406,0.589622641509434,0.5355685874553799,delta_x_rho
11,0.2,0.631578947368421,0.4,0.99,0.458,194,310,504,324,0.6891017745259858,0.8807492726512265,0.5997527943339854,0.9079999999992758,0.7080000000016764,0.28099647831724106,0.19164749812524073,0.44776119402985076,0.8009708737864077,1.7888349514563107,0.08695652173913043,0.6504854368932039,0.5635289151540734,delta_x_rho
12,0.2,0.631578947368421,0.4,0.99,0.458,194,280,474,323,0.7179089527568026,0.8656346663847664,0.6153503543281011,0.9079999999992828,0.7080000000033493,0.25028431205666524,0.14772571362796383,0.4,0.822429906542056,2.05607476635514,0.1,0.6261682242990654,0.5261682242990654,delta_x_rho
13,0.2,0.631578947368421,0.4,0.99,0.458,197,263,460,316,0.6992852587363374,0.8901400471356056,0.5769358579268997,0.9079999999998561,0.7080000000026211,0.31320418920870585,0.19085478839926817,0.45161290322580644,0.8412698412698413,1.86281179138322,0.0,0.7407407407407407,0.7407407407407407,delta_x_rho
14,0.2,0.631578947368421,0.4,0.99,0.458,197,288,485,331,0.7097663511914822,0.885650833937636,0.6517937929786465,0.9079999999994776,0.7079999999963514,0.23385704095898951,0.17588448274615376,0.4358974358974359,0.8137254901960784,1.8667820069204153,0.02564102564102564,0.6372549019607843,0.6116138763197586,delta_x_rho
15,0.2,0.631578947368421,0.4,0.99,0.458,200,282,482,311,0.7320234317793508,0.8716629414394278,0.6336509190238766,0.9080000000000417,0.7080000000026058,0.2380120224155512,0.139639509660077,0.3333333333333333,0.8076923076923077,2.4230769230769234,0.10714285714285714,0.6730769230769231,0.565934065934066,delta_x_rho
16,0.2,0.631578947368421,0.4,0.99,0.458,191,319,510,322,0.7009117087416181,0.9049735888816884,0.5973311309835683,0.9079999999993597,0.7079999999991102,0.30764245789812017,0.20406188014007032,0.43548387096774194,0.7822222222222223,1.7962139917695474,0.017543859649122806,0.6488888888888888,0.631345029239766,delta_x_rho
17,0.2,0.631578947368421,0.4,0.99,0.458,216,269,485,343,0.75288258407977,0.8711457968549369,0.6429203418428235,0.9079999999996365,0.7079999999967451,0.22822545501211333,0.11826321277516683,0.4,0.8362831858407079,2.0907079646017697,0.0,0.6592920353982301,0.6592920353982301,delta_x_rho
18,0.2,0.631578947368421,0.4,0.99,0.458,209,293,502,360,0.7058752071816095,0.8753489730528379,0.6141959782996281,0.9080000000007684,0.7079999999993138,0.26115299475320974,0.16947376587122842,0.5897435897435898,0.8309178743961353,1.408947700063012,0.02564102564102564,0.6570048309178744,0.6313638052768488,delta_x_rho
19,0.2,0.631578947368421,0.4,0.99,0.458,191,288,479,320,0.6908214466212167,0.8505522324737871,0.6156626467090636,0.9080000000004745,0.7080000000012868,0.23488958576472352,0.1597307858525704,0.41935483870967744,0.819672131147541,1.9546027742749055,0.10810810810810811,0.639344262295082,0.5312361541869739,delta_x_rho
0,0.2,0.631578947368421,0.8,0.99,0.458,190,297,487,329,0.7829368714789658,0.901646639964397,0.6497152207432582,0.9079999999999299,0.7080000000010152,0.2519314192211388,0.11870976848543113,0.4,0.7647058823529411,1.9117647058823528,0.0,0.5966386554621849,0.5966386554621849,delta_x_rho
1,0.2,0.631578947368421,0.8,0.99,0.458,197,263,460,315,0.7487277605506807,0.897955946337926,0.5664944504881402,0.9080000000013018,0.7079999999978815,0.3314614958497858,0.14922818578724528,0.5285714285714286,0.8411214953271028,1.5913109371053296,0.03333333333333333,0.7149532710280374,0.6816199376947041,delta_x_rho
2,0.2,0.631578947368421,0.8,0.99,0.458,209,283,492,334,0.7634867389805002,0.8747390755328013,0.6048128061524126,0.9079999999991359,0.7079999999961004,0.26992626938038866,0.11125233655230105,0.4418604651162791,0.7974137931034483,1.8046733212341197,0.038461538461538464,0.6336206896551724,0.5951591511936339,delta_x_rho
3,0.2,0.631578947368421,0.8,0.99,0.458,189,259,448,299,0.7571711376858437,0.8927206311547948,0.5692835692835692,0.907999999999561,0.7080000000005047,0.3234370618712257,0.13554949346895118,0.47368421052631576,0.8084112149532711,1.7066458982346835,0.06666666666666667,0.6495327102803738,0.5828660436137072,delta_x_rho
4,0.2,0.631578947368421,0.8,0.99,0.458,198,292,490,343,0.724370302820666,0.8905152462544156,0.5846377366925312,0.9080000000001648,0.7079999999993332,0.3058775095618844,0.16614494343374964,0.5,0.8465116279069768,1.6930232558139535,0.08333333333333333,0.6697674418604651,0.5864341085271317,delta_x_rho
5,0.2,0.631578947368421,0.8,0.99,0.458,203,274,477,327,0.7669137466307278,0.8945054266574347,0.5843296853855993,0.90799999999946,0.708000000001037,0.31017574127183545,0.12759168002670696,0.4117647058823529,0.8192771084337349,1.9896729776247848,0.029411764705882353,0.6465863453815262,0.6171745806756438,delta_x_rho
6,0.2,0.631578947368421,0.8,0.99,0.458,200,272,472,335,0.7417820330357529,0.863102369244524,0.6174042249694336,0.9079999999995513,0.7080000000004711,0.2456981442750904,0.12132033620877114,0.43478260869565216,0.8421052631578947,1.936842105263158,0.0,0.6411483253588517,0.6411483253588517,delta_x_rho
7,0.2,0.631578947368421,0.8,0.99,0.458,185,319,504,328,0.7269664720518315,0.8781575536460083,0.5844130471462697,0.9080000000005176,0.7079999999992228,0.2937445064997386,0.15119108159417682,0.4528301886792453,0.7872340425531915,1.7384751773049645,0.025,0.5914893617021276,0.5664893617021276,delta_x_rho
8,0.2,0.631578947368421,0.8,0.99,0.458,180,292,472,313,0.7643205244317937,0.8892827253482991,0.6195612606571511,0.9080000000003132,0.7079999999981361,0.269721464691148,0.12496220091650545,0.4473684210526316,0.7587719298245614,1.696078431372549,0.0,0.5614035087719298,0.5614035087719298,delta_x_rho
9,0.2,0.631578947368421,0.8,0.99,0.458,203,279,482,326,0.729368254608356,0.8483358397537387,0.584187868097701,0.9079999999997266,0.7080000000021687,0.26414797165603776,0.11896758514538275,0.4722222222222222,0.7652582159624414,1.6205468102734053,0.1388888888888889,0.6197183098591549,0.480829420970266,delta_x_rho
10,0.2,0.631578947368421,0.8,0.99,0.458,185,284,469,315,0.7507432350442906,0.8692813595122655,0.6250564230716393,0.9079999999992925,0.7079999999983092,0.24422493644062615,0.11853812446797485,0.4722222222222222,0.7616822429906542,1.612974161627268,0.03225806451612903,0.5841121495327103,0.5518540850165813,delta_x_rho
11,0.2,0.631578947368421,0.8,0.99,0.458,194,289,483,319,0.7458692791343764,0.8807492726512265,0.5823716275862958,0.9079999999992758,0.7079999999981698,0.2983776450649307,0.1348799935168501,0.38,0.8177570093457944,2.1519921298573537,0.03571428571428571,0.6308411214953271,0.5951268357810414,delta_x_rho
12,0.2,0.631578947368421,0.8,0.99,0.458,194,260,454,315,0.742918330034367,0.8656346663847664,0.6133051835624183,0.9079999999992828,0.7079999999962499,0.25232948282234813,0.12271633635039936,0.4117647058823529,0.8116591928251121,1.9711723254324152,0.08823529411764706,0.6188340807174888,0.5305987865998417,delta_x_rho
13,0.2,0.631578947368421,0.8,0.99,0.458,197,255,452,312,0.7415750874924768,0.8901400471356056,0.5584227458169335,0.9079999999998561,0.7080000000013204,0.33171730131867205,0.14856495964312877,0.39285714285714285,0.8246445497630331,2.09909521757863,0.0,0.7061611374407583,0.7061611374407583,delta_x_rho
14,0.2,0.631578947368421,0.8,0.99,0.458,197,273,470,321,0.7364060184534177,0.885650833937636,0.6014621546044836,0.9079999999994776,0.7080000000014182,0.2841886793331524,0.1492448154842183,0.40625,0.7971698113207547,1.9622641509433962,0.03125,0.6650943396226415,0.6338443396226415,delta_x_rho
15,0.2,0.631578947368421,0.8,0.99,0.458,200,283,483,312,0.7423271475828104,0.8716629414394278,0.5824630648542771,0.9080000000000417,0.707999999997812,0.2891998765851507,0.12933579385661742,0.43478260869565216,0.7981220657276995,1.835680751173709,0.08695652173913043,0.6713615023474179,0.5844049806082874,delta_x_rho
16,0.2,0.631578947368421,0.8,0.99,0.458,191,305,496,316,0.7310093317378803,0.9049735888816884,0.5754190631439732,0.9079999999993597,0.7079999999979125,0.32955452573771526,0.17396425714380814,0.36363636363636365,0.7682403433476395,2.1126609442060085,0.0,0.6351931330472103,0.6351931330472103,delta_x_rho
17,0.2,0.631578947368421,0.8,0.99,0.458,216,252,468,332,0.7673772534107729,0.8711457968549369,0.5953180051578221,0.9079999999996365,0.70800000000338,0.2758277916971148,0.10376854344416397,0.5,0.8362831858407079,1.6725663716814159,0.07692307692307693,0.6814159292035398,0.6044928522804629,delta_x_rho
18,0.2,0.631578947368421,0.8,0.99,0.458,209,286,495,355,0.7245784310665877,0.8753489730528379,0.5980256377745917,0.9080000000007684,0.7079999999996063,0.27732333527824615,0.15077054198625017,0.5517241379310345,0.8288288288288288,1.5022522522522521,0.04878048780487805,0.6666666666666666,0.6178861788617885,delta_x_rho
19,0.2,0.631578947368421,0.8,0.99,0.458,191,277,468,319,0.7262591536334553,0.8505522324737871,0.6189714534028614,0.9080000000004745,0.7079999999999046,0.23158077907092567,0.1242930788403318,0.46153846153846156,0.8219895287958116,1.780977312390925,0.11538461538461539,0.6282722513089005,0.5128876359242851,delta_x_rho
0,0.25,0.631578947368421,0.0,0.99,0.458,190,320,510,340,0.688634166692105,0.901646639964397,0.6096495630609353,0.9079999999999299,0.658000000000972,0.29199707690346166,0.213012473272292,0.449438202247191,0.83,1.84675,0.018867924528301886,0.69,0.6711320754716981,delta_x_rho
1,0.25,0.631578947368421,0.0,0.99,0.458,197,286,483,324,0.6956553526132094,0.897955946337926,0.594564895820126,0.9080000000013018,0.658000000004412,0.3033910505178,0.20230059372471654,0.3902439024390244,0.8208955223880597,2.103544776119403,0.0,0.7263681592039801,0.7263681592039801,delta_x_rho
2,0.25,0.631578947368421,0.0,0.99,0.458,209,291,500,329,0.707695405265875,0.8747390755328013,0.6143532441079544,0.9079999999991359,0.6580000000004836,0.26038583142484684,0.16704367026692624,0.4305555555555556,0.7914691943127962,1.8382510319523007,0.058823529411764705,0.6587677725118484,0.5999442431000837,delta_x_rho
3,0.25,0.631578947368421,0.0,0.99,0.458,189,270,459,294,0.6899555238340702,0.8927206311547948,0.5730280811499086,0.907999999999561,0.6580000000025261,0.3196925500048863,0.2027651073207246,0.4583333333333333,0.8072916666666666,1.7613636363636365,0.02,0.7083333333333334,0.6883333333333334,delta_x_rho
4,0.25,0.631578947368421,0.0,0.99,0.458,198,299,497,343,0.6674780642618597,0.8905152462544156,0.615924300208678,0.9080000000001648,0.6579999999987374,0.2745909460457375,0.22303718199255584,0.42592592592592593,0.8776595744680851,2.06059204440333,0.05555555555555555,0.7287234042553191,0.6731678486997635,delta_x_rho
5,0.25,0.631578947368421,0.0,0.99,0.458,203,303,506,338,0.6942224123567423,0.8945054266574347,0.5640393936300846,0.90799999999946,0.6580000000010245,0.3304660330273501,0.2002830143006924,0.4444444444444444,0.8705357142857143,1.9587053571428572,0.04918032786885246,0.71875,0.6695696721311475,delta_x_rho
6,0.25,0.631578947368421,0.0,0.99,0.458,200,306,506,353,0.6806688459357723,0.863102369244524,0.6222185417260914,0.9079999999995513,0.657999999996915,0.24088382751843262,0.18243352330875173,0.46,0.8629441624365483,1.8759655705142353,0.06,0.6903553299492385,0.6303553299492386,delta_x_rho
7,0.25,0.631578947368421,0.0,0.99,0.458,185,334,519,338,0.6725685675308054,0.8781575536460083,0.5967252371149285,0.9080000000005176,0.6580000000038484,0.2814323165310798,0.20558898611520293,0.4691358024691358,0.8333333333333334,1.7763157894736843,0.10416666666666667,0.6715686274509803,0.5674019607843137,delta_x_rho
8,0.25,0.631578947368421,0.0,0.99,0.458,180,301,481,318,0.6942155699824412,0.8892827253482991,0.6204178954048304,0.9080000000003132,0.6579999999958206,0.2688648299434687,0.19506715536585795,0.4666666666666667,0.8125,1.7410714285714286,0.0,0.640625,0.640625,delta_x_rho
9,0.25,0.631578947368421,0.0,0.99,0.458,203,309,512,336,0.665,0.8483358397537387,0.5341554736355452,0.9079999999997266,0.6580000000010378,0.31418036611819355,0.18333583975373868,0.5,0.7487437185929648,1.4974874371859297,0.1,0.6582914572864321,0.5582914572864321,delta_x_rho
10,0.25,0.631578947368421,0.0,0.99,0.458,185,318,503,339,0.6461880218173893,0.8692813595122655,0.6368213913647413,0.9079999999992925,0.6580000000048122,0.23245996814752423,0.22309333769487616,0.5333333333333333,0.8044692737430168,1.5083798882681565,0.05970149253731343,0.6480446927374302,0.5883432002001168,delta_x_rho
11,0.25,0.631578947368421,0.0,0.99,0.458,194,322,516,334,0.6494558309020253,0.8807492726512265,0.5873324229475941,0.9079999999992758,0.6580000000003864,0.29341684970363235,0.2312934417492012,0.4864864864864865,0.8378378378378378,1.722222222222222,0.06153846153846154,0.7297297297297297,0.6681912681912682,delta_x_rho
12,0.25,0.631578947368421,0.0,0.99,0.458,194,300,494,334,0.6746964604591171,0.8656346663847664,0.569012634534394,0.9079999999992828,0.6579999999995473,0.2966220318503724,0.19093820592564925,0.4835164835164835,0.8350515463917526,1.727038425492034,0.07142857142857142,0.7164948453608248,0.6450662739322534,delta_x_rho
13,0.25,0.631578947368421,0.0,0.99,0.458,197,274,471,317,0.6489374569377939,0.8901400471356056,0.5532445137363287,0.9079999999998561,0.6580000000014022,0.3368955333992769,0.24120259019781165,0.47435897435897434,0.8636363636363636,1.8206388206388207,0.03636363636363636,0.8011363636363636,0.7647727272727273,delta_x_rho
14,0.25,0.631578947368421,0.0,0.99,0.458,197,298,495,331,0.6622101551040789,0.885650833937636,0.5693826068130688,0.9079999999994776,0.6579999999991035,0.31626822712456715,0.22344067883355712,0.41379310344827586,0.8229166666666666,1.9887152777777777,0.017241379310344827,0.71875,0.7015086206896551,delta_x_rho
15,0.25,0.631578947368421,0.0,0.99,0.458,200,296,496,316,0.6864592162337337,0.8716629414394278,0.603076044283424,0.9080000000000417,0.6580000000007941,0.2685868971560038,0.18520372520569406,0.39215686274509803,0.8191489361702128,2.0888297872340424,0.09615384615384616,0.7074468085106383,0.6112929623567922,delta_x_rho
16,0.25,0.631578947368421,0.0,0.99,0.458,191,341,532,334,0.649664515619758,0.9049735888816884,0.6046890040518456,0.9079999999993597,0.6580000000014592,0.3002845848298429,0.2553090732619304,0.43902439024390244,0.8203883495145631,1.8686623516720604,0.0,0.7087378640776699,0.7087378640776699,delta_x_rho
17,0.25,0.631578947368421,0.0,0.99,0.458,216,287,503,352,0.698267478890874,0.8711457968549369,0.5870205007697917,0.9079999999996365,0.6579999999957146,0.28412529608514514,0.17287831796406283,0.42857142857142855,0.8571428571428571,2.0,0.02040816326530612,0.6857142857142857,0.6653061224489796,delta_x_rho
18,0.25,0.631578947368421,0.0,0.99,0.458,209,312,521,369,0.6666479670138123,0.8753489730528379,0.6007858220211161,0.9080000000007684,0.6580000000040305,0.2745631510317218,0.20870100603902553,0.5373134328358209,0.8606965174129353,1.6018518518518519,0.031746031746031744,0.7114427860696517,0.67969675432362,delta_x_rho
19,0.25,0.631578947368421,0.0,0.99,0.458,191,307,498,331,0.6481594247024198,0.8505522324737871,0.5918123289137649,0.9080000000004745,0.6580000000016208,0.2587399035600222,0.20239280777136726,0.4339622641509434,0.8433734939759037,1.9434258774227344,0.05660377358490566,0.6746987951807228,0.6180950215958172,delta_x_rho
0,0.25,0.631578947368421,0.4,0.99,0.458,190,311,501,340,0.7182937843321621,0.901646639964397,0.6050748200960092,0.9079999999999299,0.6579999999990823,0.29657181986838776,0.1833528556322349,0.4523809523809524,0.8076923076923077,1.785425101214575,0.0,0.6634615384615384,0.6634615384615384,delta_x_rho
1,0.25,0.631578947368421,0.4,0.99,0.458,197,268,465,315,0.7186339941983467,0.897955946337926,0.5732179352201647,0.9080000000013018,0.6580000000014721,0.32473801111776124,0.17932195213957924,0.4186046511627907,0.8217821782178217,1.963146314631463,0.046511627906976744,0.7178217821782178,0.6713101542712411,delta_x_rho
2,0.25,0.631578947368421,0.4,0.99,0.458,209,283,492,329,0.7272754822663907,0.8747390755328013,0.5981492235663127,0.9079999999991359,0.657999999999177,0.27658985196648855,0.14746359326641056,0.30612244897959184,0.8027522935779816,2.6223241590214066,0.05555555555555555,0.6605504587155964,0.6049949031600408,delta_x_rho
3,0.25,0.631578947368421,0.4,0.99,0.458,189,271,460,298,0.7099250071474126,0.8927206311547948,0.5787787102247753,0.907999999999561,0.6579999999986473,0.3139419209300195,0.18279562400738225,0.423728813559322,0.8029556650246306,1.8949753694581282,0.025,0.6699507389162561,0.6449507389162561,delta_x_rho
4,0.25,0.631578947368421,0.4,0.99,0.458,198,282,480,336,0.6801322176801228,0.8905152462544156,0.5725214329203074,0.9080000000001648,0.6579999999999551,0.31799381333410814,0.2103830285742928,0.4642857142857143,0.8817204301075269,1.8990901571546732,0.07142857142857142,0.7473118279569892,0.6758832565284179,delta_x_rho
5,0.25,0.631578947368421,0.4,0.99,0.458,203,292,495,327,0.7300845738538839,0.8945054266574347,0.554004214963119,0.90799999999946,0.657999999996454,0.3405012116943157,0.1644208528035508,0.4186046511627907,0.8232758620689655,1.966714559386973,0.023255813953488372,0.6810344827586207,0.6577786688051322,delta_x_rho
6,0.25,0.631578947368421,0.4,0.99,0.458,200,294,494,348,0.6844168102666898,0.863102369244524,0.6102529672625,0.9079999999995513,0.6579999999968656,0.252849401982024,0.17868555897783422,0.5294117647058824,0.8711340206185567,1.645475372279496,0.0784313725490196,0.7010309278350515,0.622599555286032,delta_x_rho
7,0.25,0.631578947368421,0.4,0.99,0.458,185,322,507,329,0.6862443919837303,0.8781575536460083,0.5862340866041144,0.9080000000005176,0.6579999999990439,0.291923467041894,0.191913161662278,0.42857142857142855,0.8252427184466019,1.9255663430420713,0.06521739130434782,0.6699029126213593,0.6046855213170115,delta_x_rho
8,0.25,0.631578947368421,0.4,0.99,0.458,180,298,478,316,0.7126971108562348,0.8892827253482991,0.5903577221997358,0.9080000000003132,0.6579999999958958,0.2989250031485633,0.17658561449206434,0.5,0.7951219512195122,1.5902439024390245,0.0,0.6390243902439025,0.6390243902439025,delta_x_rho
9,0.25,0.631578947368421,0.4,0.99,0.458,203,299,502,336,0.6926670578667243,0.8483358397537387,0.5334479446611875,0.9079999999997266,0.6580000000012581,0.3148878950925512,0.15566878188701438,0.37735849056603776,0.7596153846153846,2.012980769230769,0.07547169811320754,0.6394230769230769,0.5639513788098693,delta_x_rho
10,0.25,0.631578947368421,0.4,0.99,0.458,185,304,489,327,0.6872918792490227,0.8692813595122655,0.6340587756310608,0.9079999999992925,0.6580000000018947,0.23522258388120465,0.1819894802632428,0.5,0.7755102040816326,1.5510204081632653,0.05357142857142857,0.6224489795918368,0.5688775510204082,delta_x_rho
11,0.25,0.631578947368421,0.4,0.99,0.458,194,322,516,332,0.6738476003696395,0.8807492726512265,0.5736913204998311,0.9079999999992758,0.6579999999976511,0.3070579521513954,0.20690167228158696,0.43103448275862066,0.82,1.9024,0.05172413793103448,0.695,0.6432758620689655,delta_x_rho
12,0.25,0.631578947368421,0.4,0.99,0.458,194,288,482,329,0.6862730948414005,0.8656346663847664,0.5401107104079417,0.9079999999992828,0.6580000000014106,0.3255239559768247,0.17936157154336585,0.425531914893617,0.8275862068965517,1.9448275862068964,0.0425531914893617,0.6699507389162561,0.6273975474268945,delta_x_rho
13,0.25,0.631578947368421,0.4,0.99,0.458,197,265,462,316,0.6777609732040111,0.8901400471356056,0.5119427360227944,0.9079999999998561,0.6580000000015795,0.3781973111128112,0.2123790739315945,0.4782608695652174,0.8524590163934426,1.7824143070044707,0.0,0.7486338797814208,0.7486338797814208,delta_x_rho
14,0.25,0.631578947368421,0.4,0.99,0.458,197,299,496,330,0.6852584716890195,0.885650833937636,0.5766399379284237,0.9079999999994776,0.657999999997215,0.3090108960092123,0.20039236224861645,0.42857142857142855,0.8186528497409327,1.9101899827288429,0.02040816326530612,0.6994818652849741,0.679073702019668,delta_x_rho
15,0.25,0.631578947368421,0.4,0.99,0.458,200,292,492,317,0.7089284594645433,0.8716629414394278,0.5859437366286682,0.9080000000000417,0.6580000000029976,0.28571920481075963,0.1627344819748845,0.3620689655172414,0.8341708542713567,2.303900454654223,0.10810810810810811,0.7035175879396985,0.5954094798315904,delta_x_rho
16,0.25,0.631578947368421,0.4,0.99,0.458,191,328,519,326,0.6716654511262334,0.9049735888816884,0.5304314262915033,0.9079999999993597,0.6580000000023248,0.37454216259018513,0.233308137755455,0.4492753623188406,0.8019323671497585,1.7849462365591398,0.0,0.6956521739130435,0.6956521739130435,delta_x_rho
17,0.25,0.631578947368421,0.4,0.99,0.458,216,275,491,348,0.7193627117508785,0.8711457968549369,0.5687023799512236,0.9079999999996365,0.6579999999995114,0.30244341690371324,0.15178308510405836,0.46938775510204084,0.85,1.8108695652173912,0.04081632653061224,0.6909090909090909,0.6500927643784786,delta_x_rho
18,0.25,0.631578947368421,0.4,0.99,0.458,209,301,510,366,0.6880378928945736,0.8753489730528379,0.6052453121306008,0.9080000000007684,0.6579999999991111,0.27010366092223703,0.18731108015826425,0.5230769230769231,0.8262910798122066,1.579674123170395,0.07547169811320754,0.6713615023474179,0.5958898042342103,delta_x_rho
19,0.25,0.631578947368421,0.4,0.99,0.458,191,295,486,326,0.6682117221726538,0.8505522324737871,0.5724176676320245,0.9080000000004745,0.6579999999993198,0.2781345648417626,0.1823405103011333,0.43283582089552236,0.8323699421965318,1.9230615905919874,0.13333333333333333,0.6705202312138728,0.5371868978805395,delta_x_rho
0,0.25,0.631578947368421,0.8,0.99,0.458,190,296,486,330,0.7454750439259807,0.901646639964397,0.5882670386406958,0.9079999999999299,0.6580000000031534,0.31337960132370113,0.15617159603841624,0.3870967741935484,0.813953488372093,2.102713178294574,0.0,0.6511627906976745,0.6511627906976745,delta_x_rho
1,0.25,0.631578947368421,0.8,0.99,0.458,197,266,463,314,0.7353872480475119,0.897955946337926,0.5373931142919481,0.9080000000013018,0.65799999999839,0.36056283204597783,0.1625686982904141,0.45161290322580644,0.8252427184466019,1.8273231622746187,0.0,0.7184466019417476,0.7184466019417476,delta_x_rho
2,0.25,0.631578947368421,0.8,0.99,0.458,209,287,496,339,0.7457007944026192,0.8747390755328013,0.5698322664289766,0.9079999999991359,0.6580000000036527,0.3049068091038247,0.12903828113018212,0.46296296296296297,0.8355555555555556,1.8048000000000002,0.03571428571428571,0.6666666666666666,0.6309523809523809,delta_x_rho
3,0.25,0.631578947368421,0.8,0.99,0.458,189,267,456,295,0.7393229097478679,0.8927206311547948,0.565429158252645,0.907999999999561,0.657999999996307,0.3272914729021499,0.15339772140692698,0.39215686274509803,0.7906976744186046,2.016279069767442,0.02857142857142857,0.6558139534883721,0.6272425249169435,delta_x_rho
4,0.25,0.631578947368421,0.8,0.99,0.458,198,293,491,342,0.6963545253410306,0.8905152462544156,0.5615974097091335,0.9080000000001648,0.6580000000024686,0.32891783654528206,0.194160720913385,0.3953488372093023,0.864321608040201,2.186225243866391,0.023255813953488372,0.7135678391959799,0.6903120252424915,delta_x_rho
5,0.25,0.631578947368421,0.8,0.99,0.458,203,281,484,328,0.7399413066568491,0.8945054266574347,0.5516889059085297,0.90799999999946,0.657999999998397,0.342816520748905,0.15456412000058561,0.44,0.8151260504201681,1.852559205500382,0.075,0.6680672268907563,0.5930672268907563,delta_x_rho
6,0.25,0.631578947368421,0.8,0.99,0.458,200,280,480,338,0.7179728751490376,0.863102369244524,0.5860818597258097,0.9079999999995513,0.6579999999994515,0.27702050951871426,0.14512949409548637,0.38235294117647056,0.8461538461538461,2.21301775147929,0.0,0.6778846153846154,0.6778846153846154,delta_x_rho
7,0.25,0.631578947368421,0.8,0.99,0.458,185,322,507,332,0.6977905182369113,0.8781575536460083,0.5433798804751626,0.9080000000005176,0.6579999999962053,0.3347776731708457,0.18036703540909704,0.47058823529411764,0.8232558139534883,1.7494186046511628,0.1,0.6325581395348837,0.5325581395348837,delta_x_rho
8,0.25,0.631578947368421,0.8,0.99,0.458,180,294,474,312,0.7352035870352578,0.8892827253482991,0.5897686186000298,0.9080000000003132,0.6579999999967073,0.2995141067482693,0.15407913831304132,0.45614035087719296,0.7877358490566038,1.7269593613933238,0.0,0.6132075471698113,0.6132075471698113,delta_x_rho
